id,Brand,Model,Year,Status,Price
3625,Chevrolet,Camaro ZL1,2023,New,71760.0
3626,Chevrolet,Suburban LT,2018,Used,35500.0
3627,Chevrolet,Cruze LS,2011,Used,8991.0
3628,Chevrolet,Suburban Premier,2023,New,83530.0
3629,Chevrolet,Silverado 2500,2023,New,57615.0
3630,Chevrolet,Blazer 3LT,2021,Used,27888.0
3631,Chevrolet,Colorado WT,2022,New,25435.0
3632,Chevrolet,Suburban Premier,2023,New,76980.0
3633,Chevrolet,Silverado 2500,2023,New,83470.0
3634,Chevrolet,Equinox Premier,2023,New,38070.0
3635,Chevrolet,Camaro LT1,2023,New,45735.0
3636,Chevrolet,Suburban Z71,2023,New,79145.0
3639,Chevrolet,Camaro LT1,2023,New,48570.0
3640,Chevrolet,Traverse LS,2018,Used,25790.0
3641,Chevrolet,Silverado 1500,2022,New,49985.0
3643,Chevrolet,Camaro LT1,2023,New,48685.0
3644,Chevrolet,Silverado 2500,2023,New,82015.0
3645,Chevrolet,Silverado 1500,2023,New,56055.0
3646,Chevrolet,Malibu 1LS,2017,Used,13800.0
3647,Chevrolet,Tahoe LS,2023,New,60365.0
3648,Chevrolet,Suburban LT,2022,Certified,68434.0
3649,Chevrolet,Camaro SS,1969,Used,49995.0
3650,Chevrolet,Suburban LS,2023,New,60980.0
3651,Chevrolet,Silverado 1500,2022,New,61995.0
3652,Chevrolet,Silverado 3500,2023,New,72595.0
3653,Chevrolet,Tahoe LS,2023,New,63205.0
3654,Chevrolet,Impala 1LT,2019,Used,23990.0
3655,Chevrolet,Suburban Premier,2023,New,83375.0
3656,Chevrolet,Colorado WT,2022,New,26500.0
3657,Chevrolet,Tahoe RST,2022,Used,67975.0
3658,Chevrolet,Malibu LT,2023,New,28635.0
3659,Chevrolet,Suburban LS,2023,New,65955.0
3660,Chevrolet,Trailblazer ACTIV,2023,New,26965.0
3661,Chevrolet,Bolt EV,2020,New,26998.0
3663,Chevrolet,Colorado LT,2022,New,39430.0
3664,Chevrolet,Suburban Premier,2018,Used,34254.0
3665,Chevrolet,Tahoe High,2023,New,84185.0
3666,Chevrolet,Bolt EUV,2022,New,38075.0
3667,Chevrolet,Silverado 2500,2023,New,73985.0
3668,Chevrolet,Silverado 2500,2013,Used,26176.0
3669,Chevrolet,Tahoe Premier,2023,New,76540.0
3670,Chevrolet,Silverado 2500,2022,New,62810.0
3671,Chevrolet,Silverado 1500,2023,New,67595.0
3672,Chevrolet,Tahoe Premier,2023,New,79790.0
3674,Chevrolet,Blazer 2LT,2023,New,38635.0
3675,Chevrolet,Silverado 1500,2017,Used,33995.0
3677,Chevrolet,Tahoe LT,2022,New,64240.0
3678,Chevrolet,Traverse Premier,2023,New,49750.0
3679,Chevrolet,Tahoe Premier,2023,New,79130.0
3680,Chevrolet,Camaro 1LT,2023,New,31330.0
3681,Chevrolet,Camaro LT1,2023,New,52075.0
3682,Chevrolet,Silverado 2500,2014,Used,22590.0
3683,Chevrolet,Tahoe LS,2022,Used,53721.0
3685,Chevrolet,Malibu 2LT,2013,Used,17998.0
3686,Chevrolet,Corvette Stingray,2023,New,99233.0
3687,Chevrolet,Trailblazer LS,2022,Used,25499.0
3688,Chevrolet,Suburban LT,2016,Used,31997.0
3689,Chevrolet,Traverse LT,2020,Used,31997.0
3690,Chevrolet,Colorado LT,2018,Used,29998.0
3691,Chevrolet,Camaro ZL1,2023,New,78715.0
3692,Chevrolet,Silverado 1500,2022,New,65325.0
3693,Chevrolet,Tahoe High,2023,New,78150.0
3694,Chevrolet,Tahoe High,2023,New,75491.0
3696,Chevrolet,Silverado 2500,2022,Used,65995.0
3697,Chevrolet,Silverado 2500,2023,New,79290.0
3699,Chevrolet,Camaro 3LT,2023,New,41926.0
3700,Chevrolet,Cruze LT,2016,Used,13995.0
3702,Chevrolet,Suburban High,2023,New,85645.0
3703,Chevrolet,Suburban Premier,2023,New,83640.0
3704,Chevrolet,Traverse LS,2023,New,32915.0
3705,Chevrolet,Silverado 1500,2023,New,47594.0
3706,Chevrolet,Silverado 1500,2022,Used,49995.0
3707,Chevrolet,Volt LT,2018,Used,22995.0
3708,Chevrolet,Express 3500,2017,Used,32498.0
3709,Chevrolet,Tahoe RST,2023,New,76180.0
3710,Chevrolet,Tahoe LS,2023,New,60890.0
3711,Chevrolet,Traverse Premier,2023,New,50485.0
3717,Chevrolet,Colorado WT,2020,Used,32950.0
3718,Chevrolet,Corvette Stingray,2023,New,108010.0
3720,Chevrolet,Silverado 1500,2017,Used,30177.0
3721,Chevrolet,Traverse Premier,2020,Used,36722.0
3722,Chevrolet,Tahoe Premier,2023,New,74730.0
3724,Chevrolet,Silverado 3500,2023,New,70904.0
3725,Chevrolet,Tahoe RST,2021,Used,64988.0
3726,Chevrolet,Silverado 1500,2022,New,43749.0
3727,Chevrolet,Camaro 2LT,2023,New,36500.0
3728,Chevrolet,Suburban Premier,2023,New,83840.0
3729,Chevrolet,Malibu Premier,2020,Used,19189.0
3730,Chevrolet,Silverado 2500,2022,New,81925.0
3731,Chevrolet,Blazer RS,2023,New,44967.0
3732,Chevrolet,Silverado 2500,2023,New,57185.0
3733,Chevrolet,Corvette Stingray,2023,New,100015.0
3734,Chevrolet,Silverado 1500,2022,Used,34999.0
3735,Chevrolet,Tahoe High,2023,New,88210.0
3736,Chevrolet,Camaro LT1,2023,New,46653.0
3737,Chevrolet,Corvette Stingray,2023,New,92310.0
3738,Chevrolet,Tahoe LS,2023,New,62160.0
3739,Chevrolet,Equinox RS,2023,New,36065.0
3740,Chevrolet,Silverado 2500,2022,New,76915.0
3741,Chevrolet,Silverado 1500,2022,New,64835.0
3742,Chevrolet,Suburban Premier,2023,New,80540.0
3743,Chevrolet,SS Base,2015,Used,52500.0
3744,Chevrolet,Silverado 2500,2023,New,59708.0
3745,Chevrolet,Express 2500,2005,Used,9970.0
3746,Chevrolet,SSR Base,2005,Used,58995.0
3747,Chevrolet,Camaro LT1,2023,New,43170.0
3748,Chevrolet,Silverado 2500,2023,New,74730.0
3749,Chevrolet,Tahoe Premier,2023,New,69945.0
3750,Chevrolet,Camaro 1SS,2023,New,57695.0
3751,Chevrolet,Tahoe Premier,2023,New,80425.0
3752,Chevrolet,Tahoe LT,2023,New,63720.0
3753,Chevrolet,Tahoe LS,2023,New,56595.0
3754,Chevrolet,Malibu LT,2023,New,28560.0
3755,Chevrolet,Silverado 2500,2023,New,84705.0
3757,Chevrolet,Silverado 2500,2022,New,77455.0
3758,Chevrolet,Silverado 2500,2022,New,73135.0
3759,Chevrolet,Colorado ZR2,2022,New,53385.0
3761,Chevrolet,Corvette Stingray,2023,New,124800.0
3763,Chevrolet,Camaro LT1,2022,New,48155.0
3764,Chevrolet,Tahoe Premier,2023,New,78620.0
3765,Chevrolet,Suburban LT,2023,New,72835.0
3766,Chevrolet,Traverse LT,2021,Used,37988.0
3767,Chevrolet,Traverse High,2018,Used,29880.0
3768,Chevrolet,Silverado 1500,2022,New,63530.0
3769,Chevrolet,Tahoe Premier,2023,New,78862.0
3770,Chevrolet,Suburban High,2023,New,89225.0
3771,Chevrolet,Tahoe High,2023,New,85910.0
3772,Chevrolet,Suburban Premier,2023,New,74090.0
3773,Chevrolet,Corvette Stingray,2023,New,81434.0
3774,Chevrolet,Tahoe LT,2016,Used,24995.0
3776,Chevrolet,Colorado ZR2,2022,New,48853.0
3777,Chevrolet,Traverse LT,2023,New,42595.0
3778,Chevrolet,Camaro ZL1,2023,Used,72481.0
3779,Chevrolet,Cruze 1LT,2015,Used,11999.0
3780,Chevrolet,Silverado 2500,2023,New,68320.0
3781,Chevrolet,Silverado 1500,2022,New,50000.0
3782,Chevrolet,Colorado LT,2022,New,34490.0
3783,Chevrolet,Traverse RS,2023,New,47997.0
3784,Chevrolet,Equinox RS,2023,New,33670.0
3785,Chevrolet,Tahoe RST,2023,New,74482.0
3786,Chevrolet,Camaro LT1,2023,New,53745.0
3787,Chevrolet,Tahoe LS,2023,New,61275.0
3788,Chevrolet,Tahoe LS,2023,New,61055.0
3789,Chevrolet,Equinox LS,2023,New,29685.0
3790,Chevrolet,Equinox 1LT,2023,New,30630.0
3791,Chevrolet,Suburban Premier,2023,New,83645.0
3792,Chevrolet,Colorado LT,2022,New,29920.0
3793,Chevrolet,SS Base,2014,Used,39495.0
3794,Chevrolet,Express 3500,2020,Used,37895.0
3796,Chevrolet,Silverado 2500,2023,New,50498.0
3797,Chevrolet,Suburban 1500,2015,Used,26985.0
3798,Chevrolet,Camaro LT1,2023,New,49930.0
3799,Chevrolet,Bolt EUV,2022,Certified,35994.0
3800,Chevrolet,Silverado 2500,2023,New,62405.0
3801,Chevrolet,Malibu Limited,2016,Used,11498.0
3802,Chevrolet,Traverse LT,2023,New,38785.0
3804,Chevrolet,Corvette Stingray,2023,New,83895.0
3805,Chevrolet,Silverado 1500,2022,Used,48699.0
3806,Chevrolet,Camaro SS,1967,Used,49997.0
3807,Chevrolet,Equinox 1LT,2022,New,28540.0
3808,Chevrolet,Colorado ZR2,2022,New,46215.0
3809,Chevrolet,Corvette 1LT,2023,New,83215.0
3810,Chevrolet,Suburban High,2023,New,83295.0
3811,Chevrolet,Silverado 1500,2022,New,44900.0
3815,Chevrolet,Colorado Z71,2022,New,43050.0
3816,Chevrolet,Camaro 1SS,2023,New,42635.0
3818,Chevrolet,Bolt EV,2023,New,30765.0
3819,Chevrolet,Camaro ZL1,2023,New,78185.0
3820,Chevrolet,Traverse LT,2020,Used,26436.0
3822,Chevrolet,Colorado 2WD,2022,New,38115.0
3823,Chevrolet,Traverse LT,2021,Used,34500.0
3824,Chevrolet,Bolt EUV,2022,New,51870.0
3825,Chevrolet,Silverado 1500,2023,New,57105.0
3827,Chevrolet,Suburban Premier,2018,Certified,40475.0
3828,Chevrolet,Tahoe High,2023,New,84715.0
3829,Chevrolet,Tahoe Z71,2023,New,71285.0
3830,Chevrolet,Silverado 3500,2023,New,65720.0
3831,Chevrolet,1500 Sportside,1992,Used,10999.0
3832,Chevrolet,Corvette Stingray,2023,New,83840.0
3833,Chevrolet,Tahoe LS,2020,Used,44998.0
3834,Chevrolet,Bolt EV,2023,New,34745.0
3835,Chevrolet,Corvette 3LT,2023,New,115675.0
3836,Chevrolet,Suburban LS,2021,Used,57860.0
3837,Chevrolet,Tahoe LS,2023,New,62320.0
3839,Chevrolet,Camaro 1LT,2023,New,36095.0
3840,Chevrolet,Camaro ZL1,2023,New,77195.0
3841,Chevrolet,Colorado LT,2022,New,33865.0
3842,Chevrolet,Colorado WT,2022,New,30780.0
3843,Chevrolet,Volt LT,2018,Used,20995.0
3844,Chevrolet,Silverado 2500,2023,New,57495.0
3845,Chevrolet,Colorado LT,2022,New,33145.0
3846,Chevrolet,Tahoe RST,2023,New,80970.0
3847,Chevrolet,Camaro 2SS,2023,New,50789.0
3848,Chevrolet,Traverse LT,2023,New,39435.0
3849,Chevrolet,Silverado 2500,2023,New,78150.0
3850,Chevrolet,Camaro 2LT,2023,New,39540.0
3851,Chevrolet,Tahoe RST,2023,New,71094.0
3852,Chevrolet,Silverado 1500,2019,Used,48987.0
3853,Chevrolet,Tahoe RST,2023,New,65425.0
3854,Chevrolet,Express 2500,2007,Used,12200.0
3855,Chevrolet,Suburban LT,2023,New,70390.0
3856,Chevrolet,Tahoe RST,2023,New,73650.0
3857,Chevrolet,Traverse LT,2021,Used,32000.0
3858,Chevrolet,Corvette ,1987,Used,13991.0
3859,Chevrolet,Tahoe LT,2022,New,63790.0
3860,Chevrolet,Volt LT,2018,Used,22000.0
3861,Chevrolet,Trax LT,2022,New,23814.0
3862,Chevrolet,Colorado Z71,2022,New,40770.0
3864,Chevrolet,Malibu RS,2023,New,25508.0
3865,Chevrolet,Corvette 3LT,2023,New,96210.0
3866,Chevrolet,Camaro 2SS,2023,New,56167.0
3867,Chevrolet,Silverado 3500,2023,New,109495.0
3868,Chevrolet,Silverado 2500,2022,Used,59920.0
3869,Chevrolet,Traverse LT,2023,New,41142.0
3870,Chevrolet,Camaro ZL1,2023,New,89695.0
3871,Chevrolet,Trailblazer RS,2022,New,31250.0
3872,Chevrolet,Blazer 1LT,2019,Used,29197.0
3873,Chevrolet,Corvette Stingray,2023,New,76615.0
3874,Chevrolet,Tahoe RST,2023,New,72310.0
3875,Chevrolet,Blazer Premier,2022,New,45345.0
3877,Chevrolet,Express 2500,2014,Used,27999.0
3878,Chevrolet,Traverse LT,2023,New,38520.0
3879,Chevrolet,Equinox 1LT,2023,New,30525.0
3880,Chevrolet,Equinox LS,2023,New,27575.0
3881,Chevrolet,Silverado 2500,2022,New,71625.0
3882,Chevrolet,Silverado 2500,2023,New,46498.0
3883,Chevrolet,Silverado 2500,2023,New,64095.0
3884,Chevrolet,Silverado 2500,2023,New,64825.0
3886,Chevrolet,Silverado 2500,2023,New,64315.0
3887,Chevrolet,Tahoe Z71,2023,New,70985.0
3888,Chevrolet,Tahoe LT,2017,Used,32995.0
3889,Chevrolet,Silverado 2500,2023,New,58990.0
3890,Chevrolet,Camaro 2SS,2023,New,54285.0
3891,Chevrolet,Blazer RS,2022,New,50850.0
3892,Chevrolet,Silverado 2500,2023,New,61665.0
3893,Chevrolet,Suburban Premier,2023,New,77475.0
3895,Chevrolet,Corvette Stingray,2023,New,93885.0
3896,Chevrolet,Camaro LT1,2023,New,50255.0
3897,Chevrolet,Silverado 2500,2023,New,84415.0
3898,Chevrolet,Camaro 1SS,2023,New,57395.0
3899,Chevrolet,Malibu 1LS,2022,Used,27385.0
3900,Chevrolet,Tahoe LS,2017,Used,33197.0
3901,Chevrolet,SSR LS,2003,Used,21993.0
3902,Chevrolet,Silverado 2500,2023,New,85000.0
3903,Chevrolet,Trailblazer LT,2022,Used,25499.0
3904,Chevrolet,Camaro 2SS,2023,New,58170.0
3905,Chevrolet,Camaro 3LT,2023,New,36390.0
3906,Chevrolet,Camaro 1SS,2023,New,48985.0
3907,Chevrolet,Silverado 2500,2022,New,63160.0
3908,Chevrolet,Blazer RS,2019,Used,29995.0
3909,Chevrolet,Silverado 2500,2023,New,71160.0
3910,Chevrolet,Silverado 1500,2022,New,58445.0
3911,Chevrolet,Tahoe Premier,2023,New,75510.0
3913,Chevrolet,Tahoe Premier,2022,New,79050.0
3914,Chevrolet,Traverse LT,2023,New,41505.0
3915,Chevrolet,Corvette Stingray,2023,New,140495.0
3916,Chevrolet,Suburban LS,2023,New,67690.0
3917,Chevrolet,Trailblazer LT,2023,New,26585.0
3918,Chevrolet,Camaro 1LT,2023,New,42175.0
3919,Chevrolet,Silverado 1500,2023,New,49945.0
3920,Chevrolet,Silverado 1500,2023,New,73070.0
3922,Chevrolet,Colorado ZR2,2022,New,48765.0
3923,Chevrolet,Silverado 1500,2014,Used,27899.0
3924,Chevrolet,Trailblazer ACTIV,2023,New,31795.0
3925,Chevrolet,Silverado 1500,2022,New,38190.0
3927,Chevrolet,Camaro ZL1,2023,New,76755.0
3928,Chevrolet,Camaro SS,2023,New,48252.0
3929,Chevrolet,Silverado 2500,2023,New,79695.0
3930,Chevrolet,Malibu 1LS,2022,New,23990.0
3931,Chevrolet,Tahoe LT,2017,Used,33950.0
3932,Chevrolet,Traverse 2LT,2017,Used,21900.0
3933,Chevrolet,Silverado 2500,2023,New,52260.0
3934,Chevrolet,Silverado 2500,2022,New,80615.0
3935,Chevrolet,Equinox LS,2023,New,27820.0
3936,Chevrolet,Colorado Z71,2022,New,42515.0
3937,Chevrolet,Silverado 1500,2013,Used,13997.0
3938,Chevrolet,SS Base,2016,Used,33987.0
3939,Chevrolet,Camaro 1SS,2023,New,47193.0
3940,Chevrolet,Silverado 1500,2022,New,46270.0
3941,Chevrolet,Tahoe LT,2022,New,64455.0
3942,Chevrolet,Silverado 2500,2022,New,65330.0
3943,Chevrolet,Silverado 2500,2022,New,53245.0
3944,Chevrolet,Corvette Stingray,2023,Used,103925.0
3945,Chevrolet,Express 1500,2013,Used,27445.0
3947,Chevrolet,Cruze LS,2018,Used,16276.0
3948,Chevrolet,Silverado 2500,2022,New,65014.0
3949,Chevrolet,Equinox RS,2022,New,34365.0
3950,Chevrolet,Colorado 4WD,2022,New,46185.0
3951,Chevrolet,Suburban LT,2019,Used,34746.0
3952,Chevrolet,Silverado 2500,2015,Used,39990.0
3953,Chevrolet,Traverse LT,2023,New,36864.0
3954,Chevrolet,Corvette Stingray,2020,Used,82995.0
3955,Chevrolet,Tahoe Z71,2022,Used,68986.0
3956,Chevrolet,Tahoe LT,2023,New,67515.0
3958,Chevrolet,Silverado 2500,2023,New,57535.0
3960,Chevrolet,Express 3500,2020,Used,45900.0
3961,Chevrolet,Colorado LT,2022,New,38385.0
3962,Chevrolet,Silverado 1500,2023,New,73820.0
3963,Chevrolet,Traverse Premier,2020,Used,39890.0
3964,Chevrolet,Camaro 1SS,2022,New,44946.0
3965,Chevrolet,Traverse Premier,2023,New,53930.0
3966,Chevrolet,Trailblazer ACTIV,2023,New,29585.0
3967,Chevrolet,Suburban LT,2018,Used,36990.0
3969,Chevrolet,Silverado 1500,2022,New,56895.0
3971,Chevrolet,Tahoe RST,2023,New,71890.0
3972,Chevrolet,Trailblazer LT,2022,Used,25884.0
3973,Chevrolet,Tahoe LS,2023,New,56095.0
3974,Chevrolet,Silverado 3500,2019,Used,57988.0
3975,Chevrolet,Chevelle Malibu,1968,Used,44995.0
3976,Chevrolet,Camaro SS,2023,New,47995.0
3979,Chevrolet,Tahoe LT,2022,Used,63758.0
3980,Chevrolet,Tahoe LT,2023,New,71671.0
3982,Chevrolet,Tahoe RST,2023,New,69990.0
3983,Chevrolet,Camaro 1SS,2023,New,40985.0
3984,Chevrolet,Silverado 1500,2014,Used,30895.0
3986,Chevrolet,Corvette ,2000,Used,13990.0
3987,Chevrolet,Tahoe LT,2023,New,71030.0
3988,Chevrolet,Equinox 2LT,2020,Used,22998.0
3989,Chevrolet,Silverado 2500,2023,New,60498.0
3990,Chevrolet,Express 3500,2016,Used,32000.0
3991,Chevrolet,Bolt EUV,2023,New,28635.0
3992,Chevrolet,Impala 1LT,2018,Used,16995.0
3993,Chevrolet,Silverado 1500,2022,New,46365.0
3994,Chevrolet,Suburban Premier,2023,New,78425.0
3995,Chevrolet,Traverse LT,2023,New,42130.0
3998,Chevrolet,Silverado 1500,2022,New,55075.0
3999,Chevrolet,Trailblazer ACTIV,2023,New,28125.0
4000,Chevrolet,Silverado 1500,2022,New,64890.0
4001,Chevrolet,Suburban Z71,2021,Used,58989.0
4003,Chevrolet,Camaro 1SS,2023,New,49550.0
4004,Chevrolet,Corvette Stingray,2016,Used,49995.0
4006,Chevrolet,Silverado 2500,2023,New,75270.0
4007,Chevrolet,Blazer RS,2023,New,53150.0
4008,Chevrolet,Silverado 3500,2023,New,74065.0
4010,Chevrolet,Colorado ZR2,2022,New,50215.0
4011,Chevrolet,Silverado 2500,2023,New,55300.0
4012,Chevrolet,Tahoe Premier,2023,New,76384.0
4013,Chevrolet,Tahoe LS,2023,New,60070.0
4014,Chevrolet,Silverado 1500,2022,New,73125.0
4015,Chevrolet,Colorado Z71,2022,New,35620.0
4016,Chevrolet,Tahoe LS,2023,New,60330.0
4017,Chevrolet,Silverado 1500,2023,New,59685.0
4019,Chevrolet,Suburban Premier,2023,New,84830.0
4020,Chevrolet,Silverado 1500,2022,New,60779.0
4021,Chevrolet,HHR LT,2009,Used,6995.0
4022,Chevrolet,Traverse LT,2023,New,42835.0
4024,Chevrolet,Equinox Premier,2020,Used,28998.0
4025,Chevrolet,Trailblazer SS,2007,Used,22895.0
4026,Chevrolet,Camaro 2LT,2023,New,42350.0
4027,Chevrolet,Camaro LT1,2023,New,43650.0
4029,Chevrolet,Colorado ZR2,2022,New,46160.0
4030,Chevrolet,Blazer 3LT,2023,New,44190.0
4031,Chevrolet,Tahoe Z71,2023,New,71630.0
4032,Chevrolet,Silverado 2500,2022,New,71175.0
4033,Chevrolet,Silverado 3500,2023,New,68580.0
4034,Chevrolet,Tahoe LT,2023,New,65290.0
4035,Chevrolet,Silverado 2500,2023,New,84185.0
4036,Chevrolet,Silverado 1500,2022,New,61165.0
4037,Chevrolet,Silverado 1500,2022,New,57535.0
4038,Chevrolet,Silverado 1500,2022,New,48465.0
4039,Chevrolet,Silverado 1500,2023,New,65385.0
4040,Chevrolet,Tahoe Premier,2023,New,75515.0
4041,Chevrolet,Tahoe Premier,2022,New,75795.0
4042,Chevrolet,Blazer RS,2019,Used,29497.0
4043,Chevrolet,Traverse RS,2023,New,47015.0
4044,Chevrolet,Traverse LS,2023,New,33915.0
4045,Chevrolet,Traverse LT,2023,New,49470.0
4046,Chevrolet,Silverado 1500,2020,Used,35495.0
4047,Chevrolet,Silverado 2500,2023,New,53120.0
4048,Chevrolet,Colorado 2WD,2022,New,31385.0
4049,Chevrolet,Spark 1LT,2015,Used,13998.0
4050,Chevrolet,Camaro 2LT,2023,New,40430.0
4051,Chevrolet,Silverado 3500,2022,New,62875.0
4052,Chevrolet,Silverado 1500,2023,New,60020.0
4053,Chevrolet,Silverado 2500,2022,New,73910.0
4055,Chevrolet,Colorado WT,2022,New,27630.0
4056,Chevrolet,Silverado 3500,2023,New,78690.0
4057,Chevrolet,Tahoe RST,2022,Used,66442.0
4058,Chevrolet,Colorado Z71,2022,New,40650.0
4059,Chevrolet,Tahoe Premier,2023,New,91425.0
4060,Chevrolet,Tahoe Premier,2022,New,76020.0
4061,Chevrolet,Silverado 1500,2022,New,53741.0
4062,Chevrolet,Suburban Z71,2023,New,83290.0
4063,Chevrolet,Colorado Z71,2022,New,41070.0
4064,Chevrolet,Tahoe LS,2009,Used,9999.0
4065,Chevrolet,Equinox Premier,2022,New,37715.0
4066,Chevrolet,Silverado 1500,2022,New,50545.0
4067,Chevrolet,Suburban Premier,2017,Used,32851.0
4068,Chevrolet,Cruze Limited,2016,Used,8399.0
4070,Chevrolet,Trailblazer RS,2022,New,29020.0
4071,Chevrolet,Malibu 1LS,2023,New,22789.0
4072,Chevrolet,Trailblazer ACTIV,2023,New,31430.0
4073,Chevrolet,Camaro 2SS,2023,New,55725.0
4074,Chevrolet,Blazer RS,2022,Used,40780.0
4076,Chevrolet,Tahoe LT,1996,Used,29000.0
4077,Chevrolet,Blazer 3LT,2023,New,42695.0
4078,Chevrolet,Suburban Z71,2023,New,93995.0
4079,Chevrolet,Cruze LT,2018,Used,15998.0
4080,Chevrolet,Camaro 1SS,2023,New,48190.0
4081,Chevrolet,Corvette Stingray,2023,New,96560.0
4082,Chevrolet,Silverado 2500,2023,New,51790.0
4084,Chevrolet,Suburban LT,2017,Used,30787.0
4085,Chevrolet,Tahoe Premier,2023,New,69710.0
4086,Chevrolet,Tahoe Premier,2023,New,83560.0
4087,Chevrolet,Tahoe LT,2022,New,65799.0
4089,Chevrolet,Express 2500,2017,Used,22000.0
4090,Chevrolet,Express 2500,2018,New,35105.0
4091,Chevrolet,Silverado 3500,2023,New,88495.0
4092,Chevrolet,Tahoe LT,2023,New,64190.0
4093,Chevrolet,Spark LS,2020,Used,16998.0
4094,Chevrolet,Silverado 2500,2021,Used,54995.0
4095,Chevrolet,Suburban Premier,2023,New,77492.0
4097,Chevrolet,Colorado Z71,2020,Used,32968.0
4098,Chevrolet,Traverse LS,2020,Used,22700.0
4099,Chevrolet,Camaro 2LT,2023,New,40500.0
4101,Chevrolet,Silverado 1500,2022,New,65425.0
4102,Chevrolet,Silverado 1500,2023,New,54490.0
4103,Chevrolet,Colorado Z71,2022,New,37575.0
4104,Chevrolet,Camaro 2LT,2023,New,32615.0
4105,Chevrolet,Colorado WT,2022,New,29735.0
4107,Chevrolet,Traverse Premier,2023,New,53115.0
4108,Chevrolet,Silverado 2500,2023,New,66482.0
4109,Chevrolet,Blazer 2LT,2023,New,38355.0
4110,Chevrolet,Silverado 1500,2021,Used,45175.0
4111,Chevrolet,Silverado 1500,2022,Used,61000.0
4112,Chevrolet,Silverado 1500,2020,Used,42599.0
4113,Chevrolet,Express 3500,2020,Used,38804.0
4114,Chevrolet,Equinox LS,2021,New,28320.0
4115,Chevrolet,Silverado 1500,2022,New,66820.0
4116,Chevrolet,Cruze ECO,2012,Used,12990.0
4117,Chevrolet,Bolt EUV,2023,New,33988.0
4118,Chevrolet,Silverado 2500,2022,New,50445.0
4119,Chevrolet,SSR Base,2004,Used,25498.0
4120,Chevrolet,Camaro 1LT,2016,Used,22999.0
4121,Chevrolet,Silverado 1500,2021,Certified,44581.0
4123,Chevrolet,Corvette Stingray,2023,New,144775.0
4124,Chevrolet,Suburban High,2021,Certified,73990.0
4125,Chevrolet,Suburban Z71,2023,Certified,72500.0
4126,Chevrolet,Silverado 2500,2012,Used,23486.0
4127,Chevrolet,Bolt EUV,2023,New,32375.0
4128,Chevrolet,Silverado 2500,2022,New,73785.0
4129,Chevrolet,Silverado 3500,2023,New,83045.0
4130,Chevrolet,Silverado 3500,2023,New,88560.0
4131,Chevrolet,Silverado 2500,2023,New,51763.0
4132,Chevrolet,Tahoe Premier,2023,New,80850.0
4133,Chevrolet,Silverado 1500,2017,Used,26678.0
4134,Chevrolet,Impala Limited,2014,Used,12222.0
4135,Chevrolet,Equinox 1LT,2021,Used,24999.0
4136,Chevrolet,Silverado 2500,2022,New,77175.0
4137,Chevrolet,Silverado 2500,2022,New,74341.0
4138,Chevrolet,Silverado 1500,2023,New,75541.0
4139,Chevrolet,Silverado 1500,2022,New,77589.0
4140,Chevrolet,Volt Premier,2017,Used,18811.0
4141,Chevrolet,Traverse LS,2023,New,34995.0
4142,Chevrolet,Tahoe ,1996,Used,19990.0
4143,Chevrolet,Blazer Premier,2023,New,50989.0
4144,Chevrolet,Trailblazer RS,2023,New,33570.0
4145,Chevrolet,Silverado 2500,2016,Used,34800.0
4146,Chevrolet,Corvette 2LT,2023,New,92335.0
4147,Chevrolet,Corvette Stingray,2023,New,94530.0
4148,Chevrolet,Silverado 2500,2023,New,70460.0
4149,Chevrolet,Tahoe LS,2023,New,60489.0
4150,Chevrolet,Trailblazer LT,2023,New,23795.0
4151,Chevrolet,S-10 LS,2002,Used,6950.0
4152,Chevrolet,Traverse LS,2023,New,37615.0
4153,Chevrolet,Silverado 2500,2023,New,63523.0
4154,Chevrolet,Corvette Z06,2023,New,29995.0
4155,Chevrolet,Silverado 3500,2018,Used,56922.0
4156,Chevrolet,Tahoe LT,2022,New,70085.0
4157,Chevrolet,Tahoe RST,2023,New,73810.0
4158,Chevrolet,Silverado 1500,2004,Used,12500.0
4159,Chevrolet,Traverse RS,2023,New,50005.0
4160,Chevrolet,Camaro 2SS,2016,Used,39990.0
4161,Chevrolet,Equinox LT,2008,Used,6995.0
4162,Chevrolet,Silverado 1500,2023,New,67455.0
4163,Chevrolet,Traverse Premier,2023,New,53140.0
4164,Chevrolet,Suburban High,2023,New,85545.0
4165,Chevrolet,Corvette Stingray,2023,New,121555.0
4166,Chevrolet,Silverado 1500,2023,New,69995.0
4167,Chevrolet,Tahoe RST,2023,New,76480.0
4168,Chevrolet,Blazer Premier,2019,Certified,32157.0
4169,Chevrolet,Bolt EUV,2022,New,45494.0
4170,Chevrolet,Cruze 1LT,2015,Used,9992.0
4171,Chevrolet,Camaro SS,2023,New,45875.0
4172,Chevrolet,Colorado LT,2022,New,32520.0
4173,Chevrolet,Cruze 1LT,2012,Used,12990.0
4174,Chevrolet,Camaro 1SS,2023,New,53270.0
4175,Chevrolet,Silverado 1500,2023,New,42968.0
4176,Chevrolet,Tahoe Premier,2023,New,74075.0
4177,Chevrolet,Equinox LS,2023,New,27990.0
4178,Chevrolet,Trax LT,2022,New,23967.0
4179,Chevrolet,Tahoe RST,2023,New,77105.0
4180,Chevrolet,Tahoe Premier,2023,New,71970.0
4181,Chevrolet,Tahoe RST,2023,New,63800.0
